,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
3706,"I agree with hunting the unvacinnated down and giving them the vaccine against their will.

I think you can do that in California.",ArizonaCrusader,Arizona Crusader,,112,156,0,116,Fri Oct 01 04:01:47 +0000 2021,1443788206147735557,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3707,"RT @TracyBethHoeg: Since Denmark dropped all COVID-19 restrictions on September 10th, they have seen falling rates of Covid-related hospita",redfinshark,redfinshark,,2,86,0,194,Fri Oct 01 04:01:47 +0000 2021,1443788208710557696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Since Denmark dropped all COVID-19 restrictions on September 10th, they have seen falling rates of Covid-related hospitalization. No vax passports, no masks, normal life (even in schools!) and their fully-vaccinated rate is similar to the Bay Area at 74.2%
https://t.co/ySZEC6jHe4 https://t.co/z1nDhCTpKr",True,TracyBethHoeg,"Tracy Heg, MD, PhD","Sacramento, CA",19608.0,490.0,196.0,2716.0,Sun Sep 26 03:08:33 +0000 2021,1.441962869570949e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,97.0,100.0,1395.0,3821.0
3708,RT @DumpTrump202015: Imagine a hospital holding a super spreader even. Mask and vaccine are optional. The disrespect to Healthcare Workers!,chitowprincess1,Winona,"Everywhere, USA",9529,7819,8,43958,Fri Oct 01 04:01:47 +0000 2021,1443788208832229379,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Imagine a hospital holding a super spreader even. Mask and vaccine are optional. The disrespect to Healthcare Workers! Boca Raton Regional Hospital Acknowledges Pandemic, Rethinks Fundraiser #NewsBreak @BRRH_Foundation @BaptistHealthSF  https://t.co/OEL2H4lk3q",True,DumpTrump202015,DumpTrump2020,,223.0,578.0,1.0,4834.0,Fri Oct 01 00:52:08 +0000 2021,1.4437404802992824e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,1.0,0.0
3709,RT @Laurie_Garrett: The latest anti-vaccine ploy stems from @SenRandPaul claims that having #COVID19 illness confers stronger immunity than,SahilSo30354619,I Know the TRUTH,,319,842,0,14678,Fri Oct 01 04:01:47 +0000 2021,1443788208928604164,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"The latest anti-vaccine ploy stems from @SenRandPaul claims that having #COVID19 illness confers stronger immunity than #vaccines. That is false.
Now #GOP wants to spare military personnel vax'ing by having them tested to prove they are already ""immune"".

https://t.co/tCs9l2esjm",True,Laurie_Garrett,Laurie Garrett,"New York, NY",249847.0,1833.0,4742.0,11058.0,Wed Sep 29 18:19:48 +0000 2021,1.4432793596877292e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,47.0,274.0,119.0,277.0
3710,@FoxNews Well being that a lot of them on a routine of antimalarial drugs they don't need a vaccine,Vincent98810454,Vincent Cole,,60,377,0,156,Fri Oct 01 04:01:48 +0000 2021,1443788209994051586,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3711,"@maddow Go mandates!  Fuck you if youve had covid, that means nothing.  Insanity.  Follow the science.  Honestly, follow the science as you have demanded all of the US to do.  Had covid?  Antibody test.  Havent had covid? Get the vaccine. Seems simple but not to the US left.  Vote!",3504P,3-504PIR,Knees in the breeze,0,6,0,46,Fri Oct 01 04:01:48 +0000 2021,1443788210065321987,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3712,RT @ChuckCallesto: BREAKING REPORT: Feinstein Bill If Passed Would FORCE ALL AIRLINE PASSENGERS to Have Vaccine Papers...,lynnzinsky,lynn zinsky,,76,485,0,22580,Fri Oct 01 04:01:48 +0000 2021,1443788210199531523,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,BREAKING REPORT: Feinstein Bill If Passed Would FORCE ALL AIRLINE PASSENGERS to Have Vaccine Papers...,True,ChuckCallesto,Chuck Callesto,"Florida, USA",268922.0,98818.0,692.0,4464.0,Thu Sep 30 22:42:32 +0000 2021,1.4437078630719693e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,184.0,489.0,1702.0,1854.0
3713,"@BobbyMiller202 @Thoughtfulnz I'd be pretty surprised if this is available. The closest thing might be vaccines given by vaccine centre, which would be correlated with where those people who got vaccinated live but may also be a function of population density to begin with",EmmaVitz,Emma Vitz,"Auckland, New Zealand",3956,1012,42,64775,Fri Oct 01 04:01:48 +0000 2021,1443788210224521216,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3714,"RT @votevets: The same people who say theyre not scared of COVID, and dont need a vaccine or mask to feel safe, need guns to order a sand",Lucky_Bystander,Lucky Bystander,"Houston, TX",28,188,0,10401,Fri Oct 01 04:01:48 +0000 2021,1443788210874814464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"The same people who say theyre not scared of COVID, and dont need a vaccine or mask to feel safe, need guns to order a sandwich.",True,votevets,VoteVets,United States,286448.0,5590.0,2009.0,20057.0,Thu Sep 30 12:00:22 +0000 2021,1.4435462600073134e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,57.0,118.0,2348.0,10530.0
3715,"RT @WhollyHanna: Anti-Vaxxer: They don't tell you what's in the vaccine. I won't take it until I know what's in it.

Me: The first 2 ingred",itumamas,erre,,59,174,0,56284,Fri Oct 01 04:01:48 +0000 2021,1443788211931680806,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Anti-Vaxxer: They don't tell you what's in the vaccine. I won't take it until I know what's in it.

Me: The first 2 ingredients are:

((4-hydroxybutyl)azanediyl)bis(hexane-6,1-diyl)bis
(2-hexyldecanoate), 2 [(polyethylene glycol)-2000]-N,N-ditetradecylacetamide

Anti-Vaxxer: https://t.co/9TV21bp2zz",True,WhollyHanna,Wholly Hanna,"Toronto, Ontario",72.0,173.0,2.0,1145.0,Thu Sep 30 02:26:18 +0000 2021,1.4434017884602614e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,15.0,33.0,158.0
3716,RT @TrumpJew2: BREAKING: Federal appeals court temporarily blocks NY vaccine mandate for healthcare workers with religious exemptions,SharkAttackMark,Mark Shark,,81,463,0,2947,Fri Oct 01 04:01:48 +0000 2021,1443788213085114375,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,BREAKING: Federal appeals court temporarily blocks NY vaccine mandate for healthcare workers with religious exemptions,True,TrumpJew2,Jewish Deplorable,"Brooklyn, NY",45970.0,1010.0,146.0,5617.0,Thu Sep 30 21:19:04 +0000 2021,1.4436868599646167e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,14.0,14.0,287.0,1286.0
3717,RT @MichaelPSenger: Worth remembering that most of the thousands of New York healthcare workers being fired for standing against the vaccin,henrygilav,VERF!,Divided $tates of America,184,1099,1,16309,Fri Oct 01 04:01:49 +0000 2021,1443788214481915907,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"Worth remembering that most of the thousands of New York healthcare workers being fired for standing against the vaccine mandate worked straight through Americas worst COVID outbreak, and almost certainly already have natural immunity.",True,MichaelPSenger,Michael P Senger,,61771.0,14724.0,391.0,200394.0,Thu Sep 30 15:31:18 +0000 2021,1.4435993417765642e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,25.0,75.0,778.0,3053.0
3718,"RT @USCEBI: @charliekirk11 Everything is fake, but I totally trust theres vaccine in that syringe, right?",RoyWills7,Random Catholic ,"Cudahy, CA",304,90,1,101114,Fri Oct 01 04:01:49 +0000 2021,1443788215417147412,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"@charliekirk11 Everything is fake, but I totally trust theres vaccine in that syringe, right?",True,USCEBI,Cant say,,99.0,291.0,0.0,2807.0,Wed Sep 29 03:30:12 +0000 2021,1.443055484760572e+18,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0.0,5.0,7.0,103.0
3719,RT @kdurquiza: Hello @dougducey  did you get the memo? #Arizona #maskup,Bzscrapper66,Lisa Bizbeeack,"Arizona, USA",155,752,0,43173,Fri Oct 01 04:01:49 +0000 2021,1443788215568121856,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,Hello @dougducey  did you get the memo? #Arizona #maskup,True,kdurquiza,Kristin Urquiza #MarkedByCOVID,"San Francisco, CA",32300.0,2699.0,142.0,8562.0,Fri Oct 01 03:52:46 +0000 2021,1.4437859359093924e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,1.0,10.0
3720,"RT @TristanSnell: If someone is fired for not complying with a vaccine or testing mandate, that termination is FOR CAUSE  which means no s",freddyatton,((( Freddy Atton ))),"San Francisco, California",81119,80490,119,200148,Fri Oct 01 04:01:49 +0000 2021,1443788215689777172,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"If someone is fired for not complying with a vaccine or testing mandate, that termination is FOR CAUSE  which means no severance, likely forfeiture of any employee stock options, and being ineligible for unemployment benefits.",True,TristanSnell,Tristan Snell,NYC,61040.0,3510.0,270.0,3030.0,Fri Oct 01 02:20:14 +0000 2021,1.4437626492385894e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,14.0,53.0,460.0,1835.0
3721,RT @ClayTravis: The state of Florida now has the 41st highest covid rate in the country. Cases are down 57% in the past 14 days without a m,ZachNewsroom,zachs Newsroom,holland mi ,556,432,75,9601,Fri Oct 01 04:01:49 +0000 2021,1443788216398721024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,The state of Florida now has the 41st highest covid rate in the country. Cases are down 57% in the past 14 days without a mask mandate or vaccine mandates. Just sharing the data since most in the media wont. https://t.co/INc4c5oAWl,True,ClayTravis,Clay Travis,Nashville,800549.0,457.0,3917.0,22163.0,Wed Sep 29 16:45:56 +0000 2021,1.4432557343224873e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,841.0,1801.0,11735.0,36619.0
3722,"The fifth Hainan International Health Industry Expo 2021 will be held in the Hainan International Convention and Exhibition Center from November 12th to the 14th. Notably, the world's first inhaled COVID-19 #vaccine will also be unveiled to the public. https://t.co/hkniKcDPEH",HainanToday,Hainan Today,Haikou,325,82,2,352,Fri Oct 01 04:01:49 +0000 2021,1443788216889348098,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3723,"RT @nytimes: California is the latest example of vaccine requirements leading to more vaccinations.

In a survey of more than a dozen of th",RegBlackGrl,Shanetta,"East Orange, NJ",5354,3180,122,185346,Fri Oct 01 04:01:50 +0000 2021,1443788218227478533,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"California is the latest example of vaccine requirements leading to more vaccinations.

In a survey of more than a dozen of the states major hospital systems, most health care employers reported vaccination rates this week of 90% or higher. Read more: https://t.co/Czt7XTcDva https://t.co/i8q5Cdsc9a",True,nytimes,The New York Times,New York City,50599132.0,852.0,211201.0,18561.0,Fri Oct 01 04:00:12 +0000 2021,1.443787808175448e+18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",en,0.0,4.0,9.0,18.0
3724,@phusings @manuriv93285316 @laurahelmuth @celinegounder @tanyalewis314 @sciam Why not trust the vaccine to protect you from the virus we will all eventually contract?,JackTors11245,Frankie Liverlips,Dark Matter,101,638,0,2787,Fri Oct 01 04:01:50 +0000 2021,1443788219078873093,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3725,"Global network of vaccine factories
Shiny new vaccine factories have recently been rapidly built in South Africa, while impoverished people still wait endlessly for basic housing to be built
cc @SowetanLIVE @TheStar_news @TheCitizen_News @A_C_D_P @PartyOfAction",Factsmatter2,Media Bubble,,753,1747,2,84229,Fri Oct 01 04:01:50 +0000 2021,1443788219561168900,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3726,"RT @LizanneFoster: We need more than a K-3 mask mandate. 
We need:
* HEPA filters in classrooms
* MERV 13 (not 11)
* Remote options 
* Vacc",lisapaigecogan,Lisa Cogan,Vancouver BC,741,3029,4,177743,Fri Oct 01 04:01:51 +0000 2021,1443788222773956642,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"We need more than a K-3 mask mandate. 
We need:
* HEPA filters in classrooms
* MERV 13 (not 11)
* Remote options 
* Vaccine clinics
* Rapid tests

It'll be a waste of time to just announce a mask mandate extension.

But that would be on brand for the disappointing @BCNDPCaucus",True,LizanneFoster,Lizanne Foster,"Surrey, B.C.",2044.0,1059.0,44.0,12704.0,Fri Oct 01 03:13:31 +0000 2021,1.4437760622283694e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,8.0,31.0
3727,"RT @OzraeliAvi: #BREAKING: A group of approx 30 teachers now rallying outside Westfield in Knox to protest the vaccine mandate.

Police are",LClynick,LaVerne,USA,7703,6764,1,537153,Fri Oct 01 04:01:51 +0000 2021,1443788224082714624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"#BREAKING: A group of approx 30 teachers now rallying outside Westfield in Knox to protest the vaccine mandate.

Police are already on scene.

More to follow. https://t.co/rhNhCHP8lr",True,OzraeliAvi,Avi Yemini ,"Melbourne, Victoria",177298.0,959.0,556.0,6938.0,Fri Oct 01 01:11:55 +0000 2021,1.443745460703826e+18,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",en,27.0,134.0,706.0,2269.0
3728,"RT @goodblackdude: CNN contributor/BLM supporter Marc Lamont Hill bashed NBA players for refusing vaccine.

24 hours later, Hill suffered a",mollysue444,Molly,Canada,356,978,0,34534,Fri Oct 01 04:01:51 +0000 2021,1443788224128643072,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"CNN contributor/BLM supporter Marc Lamont Hill bashed NBA players for refusing vaccine.

24 hours later, Hill suffered a heart attack, and is now hospitalized with blood clots. 
https://t.co/HrpF76iQCz",True,goodblackdude,Suburban Black Man ,United States of America,51891.0,28544.0,102.0,155478.0,Thu Sep 30 18:55:34 +0000 2021,1.4436507483995546e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,201.0,414.0,1120.0,1899.0
3729,"RT @Jim_Jordan: President Obama: If you like your doctor, you can keep your doctor. 

President Biden: If you dont want the vaccine, you w",AntonioRod1996,Antonio Rodrguez,"Bronx, NY",0,17,0,199,Fri Oct 01 04:01:51 +0000 2021,1443788224711860224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"President Obama: If you like your doctor, you can keep your doctor. 

President Biden: If you dont want the vaccine, you wont be required to get it. 

Both lies.",True,Jim_Jordan,Rep. Jim Jordan,"Washington, D.C. ",2155202.0,3795.0,7182.0,3358.0,Thu Sep 30 22:22:54 +0000 2021,1.4437029251261604e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,146.0,822.0,3939.0,14668.0
3730,RT @ipsaasofs: #DanNext he is not a Leader!! #sackdanandrews,jase100k,Jase /21M,"Melbourne, Victoria",40,457,4,708,Fri Oct 01 04:01:51 +0000 2021,1443788224971771904,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,#DanNext he is not a Leader!! #sackdanandrews,True,ipsaasofs,Tony S,,114.0,757.0,2.0,3850.0,Fri Oct 01 03:35:50 +0000 2021,1.4437816776715387e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,6.0,5.0
3731,"Stop it! Get serious about if Hesitant Vaxxers will take a J&amp;J dose. Run a rural group pilot and see. Get some behavioural experts on it. Are doubts about mRDA ignorance resolved with info, or just avoidance? Stop making stuff up. Use some bloody science &amp; take this seriously.",KenChapman46,Ken Chapman,"Treaty 6, 7, 8 & a bit of 10 ",10121,9382,339,9905,Fri Oct 01 04:01:51 +0000 2021,1443788225856770062,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3732,they  asked  which  arm  i  want  it  on ???  goddamn  i  was  stressing  over  nothing,kikiicals,kiuen ,06 they/them,284,254,0,12330,Fri Oct 01 04:01:52 +0000 2021,1443788226347503640,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
